Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,204382,-,-,-,44.57,-123.22,-8,56,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2016,1,17,2,30,0,0,0,6,7,990,147,2,0.13
2016,1,17,3,30,0,0,0,7,8,990,153,2.2,0.13
2016,1,17,4,30,0,0,0,8,9,990,160,2.2,0.13
2016,1,17,5,30,0,0,0,8,10,990,177,2,0.13
2016,1,17,6,30,0,0,0,9,10,990,176,1.7000000000000002,0.13
2016,1,17,7,30,0,0,0,9,9,990,181,1.3,0.13
2016,1,17,8,30,0,3,3,9,9,990,192,0.9,0.13
2016,1,17,9,30,0,10,10,9,9,990,202,0.7000000000000001,0.13
2016,1,17,10,30,0,17,17,9,9,990,195,0.6000000000000001,0.13
2016,1,17,11,30,0,29,29,9,9,990,178,0.9,0.13
2016,1,17,12,30,0,64,64,9,10,990,160,1.4000000000000001,0.13
2016,1,17,13,30,0,68,68,9,10,990,161,1.5,0.13
2016,1,17,14,30,0,45,45,8,9,990,168,1.3,0.13
2016,1,17,15,30,0,26,26,7,8,990,173,1,0.13
2016,1,17,16,30,0,6,6,7,7,990,178,0.8,0.13
2016,1,17,17,30,0,0,0,6,7,990,184,0.7000000000000001,0.13
2016,1,17,18,30,0,0,0,6,7,990,190,0.7000000000000001,0.13
2016,1,17,19,30,0,0,0,6,6,990,195,0.7000000000000001,0.13
2016,1,17,20,30,0,0,0,4,6,990,191,0.7000000000000001,0.13
2016,1,17,21,30,0,0,0,4,5,990,175,0.7000000000000001,0.13
2016,1,17,22,30,0,0,0,4,5,990,166,0.7000000000000001,0.13
2016,1,17,23,30,0,0,0,4,5,1000,165,0.8,0.13
2016,1,18,0,30,0,0,0,4,6,1000,171,1.1,0.13
2016,1,18,1,30,0,0,0,4,6,1000,171,1.5,0.13
2016,1,18,2,30,0,0,0,4,6,1000,177,1.4000000000000001,0.13
2016,1,18,3,30,0,0,0,4,6,1000,182,1,0.13
2016,1,18,4,30,0,0,0,4,6,1000,180,0.9,0.13
2016,1,18,5,30,0,0,0,4,6,1000,183,0.9,0.13
2016,1,18,6,30,0,0,0,4,6,1000,186,0.9,0.13
2016,1,18,7,30,0,0,0,4,6,1000,182,1,0.13
2016,1,18,8,30,0,24,24,6,6,1000,178,1.3,0.13
2016,1,18,9,30,0,69,69,6,7,1000,166,1.6,0.13
2016,1,18,10,30,0,108,108,7,8,1000,157,1.7000000000000002,0.13
2016,1,18,11,30,195,172,251,8,9,1000,150,1.5,0.13
2016,1,18,12,30,237,178,277,8,10,990,153,1.4000000000000001,0.13
2016,1,18,13,30,168,168,234,9,10,990,155,1.2000000000000002,0.13
2016,1,18,14,30,0,8,8,9,9,990,147,1,0.13
2016,1,18,15,30,0,4,4,8,8,990,146,0.8,0.13
2016,1,18,16,30,0,1,1,8,8,990,153,1,0.13
2016,1,18,17,30,0,0,0,7,8,990,170,1.1,0.13
2016,1,18,18,30,0,0,0,7,8,990,179,1.1,0.13
2016,1,18,19,30,0,0,0,7,8,990,189,1.1,0.13
2016,1,18,20,30,0,0,0,7,8,990,189,0.9,0.13
2016,1,18,21,30,0,0,0,7,8,990,180,0.8,0.13
2016,1,18,22,30,0,0,0,6,7,990,182,0.7000000000000001,0.13
2016,1,18,23,30,0,0,0,6,7,990,182,0.7000000000000001,0.13
2016,1,19,0,30,0,0,0,6,7,990,178,0.6000000000000001,0.13
2016,1,19,1,30,0,0,0,6,7,990,180,0.6000000000000001,0.13
2016,1,19,2,30,0,0,0,6,7,990,176,0.6000000000000001,0.13
2016,1,19,3,30,0,0,0,6,7,990,150,0.7000000000000001,0.13
2016,1,19,4,30,0,0,0,6,6,990,139,0.7000000000000001,0.13
2016,1,19,5,30,0,0,0,4,6,990,132,0.6000000000000001,0.13
2016,1,19,6,30,0,0,0,4,6,990,109,0.7000000000000001,0.13
2016,1,19,7,30,0,0,0,4,6,990,92,0.8,0.13
2016,1,19,8,30,0,6,6,4,6,990,90,0.8,0.13
2016,1,19,9,30,0,18,18,6,7,990,101,0.7000000000000001,0.13
2016,1,19,10,30,0,28,28,7,7,980,117,0.7000000000000001,0.13
2016,1,19,11,30,0,13,13,7,8,980,139,0.8,0.13
2016,1,19,12,30,0,61,61,8,8,980,162,1.4000000000000001,0.13
2016,1,19,13,30,0,38,38,8,9,980,184,2.4000000000000004,0.13
2016,1,19,14,30,0,5,5,7,8,980,212,3,0.13
2016,1,19,15,30,0,3,3,6,7,990,230,3.2,0.13
2016,1,19,16,30,0,0,0,4,6,990,229,3,0.13
2016,1,19,17,30,0,0,0,4,6,990,224,3,0.13
2016,1,19,18,30,0,0,0,4,6,990,224,2.9000000000000004,0.13
2016,1,19,19,30,0,0,0,6,7,990,226,2.8000000000000003,0.13
2016,1,19,20,30,0,0,0,6,6,990,231,2.7,0.13
2016,1,19,21,30,0,0,0,4,6,1000,233,2.5,0.13
2016,1,19,22,30,0,0,0,4,5,1000,228,2.3000000000000003,0.13
2016,1,19,23,30,0,0,0,4,5,1000,221,2,0.13
2016,1,20,0,30,0,0,0,4,4,1000,212,1.6,0.13
2016,1,20,1,30,0,0,0,4,4,1000,200,1.3,0.13
2016,1,20,2,30,0,0,0,2,4,1000,193,1.2000000000000002,0.13
2016,1,20,3,30,0,0,0,2,4,1000,183,1.2000000000000002,0.13
2016,1,20,4,30,0,0,0,2,4,1000,172,1.2000000000000002,0.13
2016,1,20,5,30,0,0,0,2,4,1000,173,1.4000000000000001,0.13
2016,1,20,6,30,0,0,0,2,4,1000,164,1.5,0.13
2016,1,20,7,30,0,0,0,2,4,1000,149,1.6,0.13
2016,1,20,8,30,34,38,42,4,4,1000,138,1.7000000000000002,0.13
2016,1,20,9,30,83,98,118,4,5,1000,131,1.7000000000000002,0.13
2016,1,20,10,30,100,144,179,4,6,1000,125,1.6,0.13
2016,1,20,11,30,14,151,157,6,7,1000,119,1.7000000000000002,0.13
2016,1,20,12,30,0,119,119,6,8,1000,124,1.5,0.13
2016,1,20,13,30,0,56,56,7,9,1000,126,1.2000000000000002,0.13
2016,1,20,14,30,0,18,18,7,8,1000,135,0.9,0.13
2016,1,20,15,30,0,10,10,7,7,1000,143,0.9,0.13
2016,1,20,16,30,0,2,2,6,7,1000,138,0.9,0.13
2016,1,20,17,30,0,0,0,6,7,1000,139,0.9,0.13
2016,1,20,18,30,0,0,0,6,8,1000,150,0.9,0.13
2016,1,20,19,30,0,0,0,7,8,1000,160,1.1,0.13
2016,1,20,20,30,0,0,0,7,8,1000,169,1.2000000000000002,0.13
2016,1,20,21,30,0,0,0,8,9,1000,180,1.6,0.13
2016,1,20,22,30,0,0,0,9,10,1000,187,2.1,0.13
2016,1,20,23,30,0,0,0,9,10,1000,188,2.3000000000000003,0.13
2016,1,21,0,30,0,0,0,9,11,1000,186,2,0.13
2016,1,21,1,30,0,0,0,9,11,1000,180,1.8,0.13
2016,1,21,2,30,0,0,0,9,11,1000,172,1.8,0.13
2016,1,21,3,30,0,0,0,9,11,990,174,1.9000000000000001,0.13
2016,1,21,4,30,0,0,0,9,11,990,173,1.8,0.13
2016,1,21,5,30,0,0,0,9,11,990,170,1.7000000000000002,0.13
2016,1,21,6,30,0,0,0,9,10,990,169,1.5,0.13
2016,1,21,7,30,0,0,0,9,10,990,169,1.6,0.13
2016,1,21,8,30,0,19,19,9,11,990,167,2,0.13
2016,1,21,9,30,0,54,54,10,12,990,167,2.3000000000000003,0.13
2016,1,21,10,30,0,83,83,11,12,990,170,2.2,0.13
2016,1,21,11,30,0,103,103,11,13,990,172,2,0.13
2016,1,21,12,30,0,75,75,11,14,990,173,2,0.13
2016,1,21,13,30,0,13,13,11,14,990,175,1.9000000000000001,0.13
2016,1,21,14,30,0,44,44,11,14,990,175,1.9000000000000001,0.13
2016,1,21,15,30,0,27,27,11,13,990,172,2,0.13
2016,1,21,16,30,0,7,7,11,13,990,170,2.2,0.13
2016,1,21,17,30,0,0,0,10,13,990,168,2.3000000000000003,0.13
2016,1,21,18,30,0,0,0,10,13,990,170,2,0.13
2016,1,21,19,30,0,0,0,10,12,990,172,1.6,0.13
2016,1,21,20,30,0,0,0,10,12,990,169,1.1,0.13
2016,1,21,21,30,0,0,0,10,11,990,174,0.9,0.13
2016,1,21,22,30,0,0,0,9,11,990,201,0.7000000000000001,0.13
2016,1,21,23,30,0,0,0,9,11,990,240,0.7000000000000001,0.13
2016,1,22,0,30,0,0,0,9,10,990,274,1.1,0.13
2016,1,22,1,30,0,0,0,8,9,990,277,1.4000000000000001,0.13
2016,1,22,2,30,0,0,0,7,8,990,272,1,0.13
2016,1,22,3,30,0,0,0,7,8,990,232,0.8,0.13
2016,1,22,4,30,0,0,0,7,7,990,196,0.9,0.13
2016,1,22,5,30,0,0,0,6,7,990,182,0.9,0.13
2016,1,22,6,30,0,0,0,6,6,990,173,0.8,0.13
2016,1,22,7,30,0,0,0,6,7,990,169,0.9,0.13
2016,1,22,8,30,469,30,83,7,8,990,165,1.2000000000000002,0.13
2016,1,22,9,30,709,48,225,8,10,990,172,1.5,0.13
2016,1,22,10,30,789,62,340,9,11,990,188,1.5,0.13
2016,1,22,11,30,847,64,416,10,12,990,197,1.5,0.13
2016,1,22,12,30,487,143,355,9,13,990,191,1.2000000000000002,0.13
2016,1,22,13,30,820,68,402,9,13,990,172,0.9,0.13
2016,1,22,14,30,550,94,280,9,13,990,137,0.6000000000000001,0.13
2016,1,22,15,30,465,66,172,10,12,990,76,0.6000000000000001,0.13
2016,1,22,16,30,259,28,50,9,10,990,40,0.8,0.13
2016,1,22,17,30,0,0,0,7,9,990,34,0.9,0.13
2016,1,22,18,30,0,0,0,8,9,990,37,0.9,0.13
2016,1,22,19,30,0,0,0,7,8,990,42,0.8,0.13
2016,1,22,20,30,0,0,0,7,8,990,53,0.6000000000000001,0.13
2016,1,22,21,30,0,0,0,7,8,990,90,0.6000000000000001,0.13
2016,1,22,22,30,0,0,0,7,8,990,127,0.7000000000000001,0.13
2016,1,22,23,30,0,0,0,7,8,990,149,0.8,0.13
2016,1,23,0,30,0,0,0,6,7,990,164,0.8,0.13
2016,1,23,1,30,0,0,0,6,7,990,150,0.8,0.13
2016,1,23,2,30,0,0,0,4,6,990,138,0.7000000000000001,0.13
2016,1,23,3,30,0,0,0,4,6,990,127,0.7000000000000001,0.13
2016,1,23,4,30,0,0,0,4,6,990,132,0.7000000000000001,0.13
2016,1,23,5,30,0,0,0,4,6,990,149,0.7000000000000001,0.13
2016,1,23,6,30,0,0,0,4,6,990,161,0.7000000000000001,0.13
2016,1,23,7,30,0,0,0,5,6,990,171,0.7000000000000001,0.13
2016,1,23,8,30,0,29,29,6,7,990,180,1.1,0.13
2016,1,23,9,30,0,79,79,7,8,990,191,1.6,0.13
2016,1,23,10,30,2,124,125,7,8,990,194,2,0.13
2016,1,23,11,30,0,95,95,8,8,990,198,2.2,0.13
2016,1,23,12,30,0,118,118,8,9,990,211,2.2,0.13
2016,1,23,13,30,0,29,29,8,9,990,228,2.2,0.13
2016,1,23,14,30,0,13,13,7,8,990,246,2.1,0.13
2016,1,23,15,30,0,8,8,7,7,990,262,1.7000000000000002,0.13
2016,1,23,16,30,0,2,2,6,6,990,275,1.2000000000000002,0.13
2016,1,23,17,30,0,0,0,4,6,1000,283,0.8,0.13
2016,1,23,18,30,0,0,0,4,6,1000,282,0.7000000000000001,0.13
2016,1,23,19,30,0,0,0,4,6,1000,274,0.6000000000000001,0.13
2016,1,23,20,30,0,0,0,4,6,1000,262,0.6000000000000001,0.13
2016,1,23,21,30,0,0,0,4,6,1000,251,0.6000000000000001,0.13
2016,1,23,22,30,0,0,0,4,5,1000,248,0.6000000000000001,0.13
2016,1,23,23,30,0,0,0,4,5,1000,242,0.6000000000000001,0.13
2016,1,24,0,30,0,0,0,4,5,1000,239,0.6000000000000001,0.13
2016,1,24,1,30,0,0,0,4,5,1000,239,0.5,0.13
2016,1,24,2,30,0,0,0,4,5,1000,237,0.5,0.13
2016,1,24,3,30,0,0,0,4,5,1000,224,0.5,0.13
2016,1,24,4,30,0,0,0,4,5,1000,205,0.5,0.13
2016,1,24,5,30,0,0,0,4,4,1000,192,0.6000000000000001,0.13
2016,1,24,6,30,0,0,0,4,4,1000,182,0.6000000000000001,0.13
2016,1,24,7,30,0,0,0,4,5,1000,177,0.7000000000000001,0.13
2016,1,24,8,30,0,20,20,4,5,1000,173,1.1,0.13
2016,1,24,9,30,0,53,53,4,6,1000,172,1.6,0.13
2016,1,24,10,30,0,81,81,6,7,1000,165,1.7000000000000002,0.13
2016,1,24,11,30,0,140,140,6,7,1000,165,1.8,0.13
2016,1,24,12,30,0,99,99,6,7,1000,162,1.7000000000000002,0.13
2016,1,24,13,30,40,167,184,6,7,1000,159,1.7000000000000002,0.13
2016,1,24,14,30,0,68,68,6,7,1000,154,1.6,0.13
2016,1,24,15,30,0,43,43,4,6,1000,144,1.3,0.13
2016,1,24,16,30,0,13,13,4,5,1000,136,0.9,0.13
2016,1,24,17,30,0,0,0,4,5,1000,138,0.9,0.13
2016,1,24,18,30,0,0,0,4,5,1000,146,0.9,0.13
2016,1,24,19,30,0,0,0,4,5,1000,154,0.7000000000000001,0.13
2016,1,24,20,30,0,0,0,4,5,1000,163,0.6000000000000001,0.13
2016,1,24,21,30,0,0,0,4,5,1000,164,0.6000000000000001,0.13
2016,1,24,22,30,0,0,0,4,5,1000,155,0.6000000000000001,0.13
2016,1,24,23,30,0,0,0,4,5,1000,154,0.6000000000000001,0.13
2016,1,25,0,30,0,0,0,4,5,1000,160,0.6000000000000001,0.13
2016,1,25,1,30,0,0,0,4,5,1000,163,0.6000000000000001,0.13
2016,1,25,2,30,0,0,0,4,5,1000,162,0.7000000000000001,0.13
2016,1,25,3,30,0,0,0,4,5,1000,163,0.7000000000000001,0.13
2016,1,25,4,30,0,0,0,4,5,1000,163,0.7000000000000001,0.13
2016,1,25,5,30,0,0,0,4,5,1000,160,0.7000000000000001,0.13
2016,1,25,6,30,0,0,0,4,5,1000,157,0.8,0.13
2016,1,25,7,30,0,0,0,3,5,1000,153,0.7000000000000001,0.13
2016,1,25,8,30,507,31,92,5,6,1000,148,1,0.13
2016,1,25,9,30,729,48,237,6,8,1000,142,1.4000000000000001,0.13
2016,1,25,10,30,803,63,354,7,10,1000,145,1.6,0.13
2016,1,25,11,30,848,68,430,8,11,1000,154,1.7000000000000002,0.13
2016,1,25,12,30,858,70,453,8,12,1000,159,1.7000000000000002,0.13
2016,1,25,13,30,708,84,381,8,12,1000,162,1.5,0.13
2016,1,25,14,30,772,64,333,8,12,1000,163,1.1,0.13
2016,1,25,15,30,647,52,207,9,11,1000,158,0.7000000000000001,0.13
2016,1,25,16,30,377,29,66,8,9,1000,162,0.7000000000000001,0.13
2016,1,25,17,30,0,0,0,8,9,1000,163,0.7000000000000001,0.13
2016,1,25,18,30,0,0,0,8,9,1000,158,0.7000000000000001,0.13
2016,1,25,19,30,0,0,0,7,9,1000,150,0.8,0.13
2016,1,25,20,30,0,0,0,7,9,1000,149,0.7000000000000001,0.13
2016,1,25,21,30,0,0,0,7,9,1000,152,0.7000000000000001,0.13
2016,1,25,22,30,0,0,0,7,9,1000,158,0.7000000000000001,0.13
2016,1,25,23,30,0,0,0,7,9,1000,159,0.7000000000000001,0.13
2016,1,26,0,30,0,0,0,7,9,1000,160,0.7000000000000001,0.13
2016,1,26,1,30,0,0,0,7,9,1000,155,0.8,0.13
2016,1,26,2,30,0,0,0,7,9,1000,156,0.8,0.13
2016,1,26,3,30,0,0,0,7,8,1000,167,0.9,0.13
2016,1,26,4,30,0,0,0,7,8,1010,172,0.9,0.13
2016,1,26,5,30,0,0,0,8,8,1010,175,0.8,0.13
2016,1,26,6,30,0,0,0,8,8,1010,175,0.8,0.13
2016,1,26,7,30,0,0,0,8,8,1010,183,1,0.13
2016,1,26,8,30,42,45,50,8,9,1010,179,1.3,0.13
2016,1,26,9,30,106,107,135,9,10,1010,172,1.6,0.13
2016,1,26,10,30,151,154,209,9,11,1010,167,1.7000000000000002,0.13
2016,1,26,11,30,8,153,157,10,12,1010,163,1.7000000000000002,0.13
2016,1,26,12,30,0,83,83,11,13,1010,170,1.6,0.13
2016,1,26,13,30,0,140,140,11,14,1010,187,1.3,0.13
2016,1,26,14,30,16,132,137,11,14,1010,199,0.9,0.13
2016,1,26,15,30,1,86,86,11,13,1000,204,0.6000000000000001,0.13
2016,1,26,16,30,0,28,28,11,11,1000,186,0.6000000000000001,0.13
2016,1,26,17,30,0,0,0,9,11,1000,178,0.7000000000000001,0.13
2016,1,26,18,30,0,0,0,9,10,1000,170,0.8,0.13
2016,1,26,19,30,0,0,0,9,10,1000,158,0.7000000000000001,0.13
2016,1,26,20,30,0,0,0,8,9,1010,154,0.7000000000000001,0.13
2016,1,26,21,30,0,0,0,8,9,1010,155,0.7000000000000001,0.13
2016,1,26,22,30,0,0,0,8,9,1010,154,0.6000000000000001,0.13
2016,1,26,23,30,0,0,0,8,9,1010,154,0.6000000000000001,0.13
2016,1,27,0,30,0,0,0,8,9,1010,156,0.6000000000000001,0.13
2016,1,27,1,30,0,0,0,8,9,1010,157,0.6000000000000001,0.13
2016,1,27,2,30,0,0,0,8,9,1010,155,0.6000000000000001,0.13
2016,1,27,3,30,0,0,0,8,9,1010,153,0.7000000000000001,0.13
2016,1,27,4,30,0,0,0,8,8,1010,151,0.8,0.13
2016,1,27,5,30,0,0,0,8,8,1000,152,0.8,0.13
2016,1,27,6,30,0,0,0,7,8,1000,156,0.7000000000000001,0.13
2016,1,27,7,30,0,0,0,7,8,1000,157,0.9,0.13
2016,1,27,8,30,336,39,82,8,9,1010,159,1.3,0.13
2016,1,27,9,30,510,73,209,8,10,1010,159,1.4000000000000001,0.13
2016,1,27,10,30,596,94,314,9,11,1010,162,1.5,0.13
2016,1,27,11,30,464,146,348,9,12,1000,170,1.6,0.13
2016,1,27,12,30,198,198,288,9,13,1000,175,1.6,0.13
2016,1,27,13,30,373,161,320,10,13,1000,183,1.4000000000000001,0.13
2016,1,27,14,30,169,149,209,11,13,1000,182,1,0.13
2016,1,27,15,30,138,98,132,11,12,1000,178,0.8,0.13
2016,1,27,16,30,74,37,45,9,10,1000,176,0.8,0.13
2016,1,27,17,30,0,0,0,9,10,1000,177,0.9,0.13
2016,1,27,18,30,0,0,0,9,11,1000,178,0.9,0.13
2016,1,27,19,30,0,0,0,9,11,1000,180,0.9,0.13
2016,1,27,20,30,0,0,0,9,11,1000,184,1.1,0.13
2016,1,27,21,30,0,0,0,9,11,1000,187,1.2000000000000002,0.13
2016,1,27,22,30,0,0,0,9,11,1000,186,1.6,0.13
2016,1,27,23,30,0,0,0,9,11,1000,186,2.5,0.13
2016,1,28,0,30,0,0,0,10,11,1000,188,3.2,0.13
2016,1,28,1,30,0,0,0,10,12,1000,190,3.6,0.13
2016,1,28,2,30,0,0,0,10,12,1000,191,3.9000000000000004,0.13
2016,1,28,3,30,0,0,0,11,12,1000,192,3.9000000000000004,0.13
2016,1,28,4,30,0,0,0,11,12,990,197,3.6,0.13
2016,1,28,5,30,0,0,0,11,12,990,206,3,0.13
2016,1,28,6,30,0,0,0,11,12,1000,218,2.2,0.13
2016,1,28,7,30,0,0,0,11,12,1000,218,1.6,0.13
2016,1,28,8,30,0,39,39,11,12,1000,214,1.5,0.13
2016,1,28,9,30,9,97,100,11,12,1000,222,1.8,0.13
2016,1,28,10,30,23,143,151,10,11,1000,234,2.2,0.13
2016,1,28,11,30,236,186,290,9,11,1000,253,2.4000000000000004,0.13
2016,1,28,12,30,813,81,453,9,11,1000,270,2.2,0.13
2016,1,28,13,30,776,85,420,9,11,1000,277,1.8,0.13
2016,1,28,14,30,735,75,341,9,11,1000,269,1.4000000000000001,0.13
2016,1,28,15,30,606,64,216,9,10,1000,255,0.8,0.13
2016,1,28,16,30,347,37,75,8,9,1000,233,0.6000000000000001,0.13
2016,1,28,17,30,0,0,0,7,8,1000,216,0.6000000000000001,0.13
2016,1,28,18,30,0,0,0,7,8,1000,197,0.7000000000000001,0.13
2016,1,28,19,30,0,0,0,7,7,1000,186,0.6000000000000001,0.13
2016,1,28,20,30,0,0,0,7,7,1000,171,0.6000000000000001,0.13
2016,1,28,21,30,0,0,0,6,7,1000,154,0.6000000000000001,0.13
2016,1,28,22,30,0,0,0,6,7,1000,147,0.6000000000000001,0.13
2016,1,28,23,30,0,0,0,6,7,1000,142,0.7000000000000001,0.13
2016,1,29,0,30,0,0,0,6,7,990,142,0.7000000000000001,0.13
2016,1,29,1,30,0,0,0,6,7,990,144,0.8,0.13
2016,1,29,2,30,0,0,0,6,7,990,128,1,0.13
2016,1,29,3,30,0,0,0,6,7,990,125,1,0.13
2016,1,29,4,30,0,0,0,6,7,990,130,1,0.13
2016,1,29,5,30,0,0,0,6,7,990,150,1.1,0.13
2016,1,29,6,30,0,0,0,6,7,990,186,1.7000000000000002,0.13
2016,1,29,7,30,0,0,0,7,8,990,222,2.6,0.13
2016,1,29,8,30,94,49,61,8,8,990,233,3.2,0.13
2016,1,29,9,30,150,111,152,7,8,990,231,3.2,0.13
2016,1,29,10,30,177,159,226,7,8,990,233,3,0.13
2016,1,29,11,30,669,101,397,6,8,990,230,3,0.13
2016,1,29,12,30,0,144,144,6,8,990,228,3.1,0.13
2016,1,29,13,30,401,160,335,6,8,990,231,3,0.13
2016,1,29,14,30,0,36,36,6,7,990,229,2.7,0.13
2016,1,29,15,30,0,23,23,6,6,990,226,2.1,0.13
2016,1,29,16,30,0,8,8,4,5,990,225,1.5,0.13
2016,1,29,17,30,0,0,0,4,5,990,222,1.1,0.13
2016,1,29,18,30,0,0,0,4,5,990,214,0.9,0.13
2016,1,29,19,30,0,0,0,4,5,990,212,0.7000000000000001,0.13
2016,1,29,20,30,0,0,0,4,5,990,212,0.7000000000000001,0.13
2016,1,29,21,30,0,0,0,4,5,990,208,0.8,0.13
2016,1,29,22,30,0,0,0,4,4,990,205,0.7000000000000001,0.13
2016,1,29,23,30,0,0,0,4,4,990,203,0.6000000000000001,0.13
2016,1,30,0,30,0,0,0,2,4,990,202,0.6000000000000001,0.13
2016,1,30,1,30,0,0,0,2,4,990,196,0.8,0.13
2016,1,30,2,30,0,0,0,2,3,990,202,1.4000000000000001,0.13
2016,1,30,3,30,0,0,0,1,1,990,219,1.8,0.13
2016,1,30,4,30,0,0,0,1,1,990,224,1.8,0.13
2016,1,30,5,30,0,0,0,1,2,990,221,1.6,0.13
2016,1,30,6,30,0,0,0,1,2,1000,217,1.4000000000000001,0.13
2016,1,30,7,30,0,0,0,2,3,1000,211,1.3,0.13
2016,1,30,8,30,363,47,97,2,3,1000,213,1.4000000000000001,0.13
2016,1,30,9,30,0,4,4,2,4,1000,215,1.5,0.13
2016,1,30,10,30,0,7,7,3,4,1000,219,1.6,0.13
2016,1,30,11,30,368,171,335,4,5,1000,225,1.7000000000000002,0.13
2016,1,30,12,30,337,187,344,4,5,1000,231,1.7000000000000002,0.13
2016,1,30,13,30,0,7,7,4,5,1000,237,1.5,0.13
2016,1,30,14,30,0,6,6,4,5,1000,242,1.4000000000000001,0.13
2016,1,30,15,30,676,57,233,4,4,1000,244,0.9,0.13
2016,1,30,16,30,437,35,86,2,3,1000,240,0.6000000000000001,0.13
2016,1,30,17,30,0,0,0,2,3,1000,238,0.5,0.13
2016,1,30,18,30,0,0,0,2,3,1000,237,0.5,0.13
2016,1,30,19,30,0,0,0,2,3,1000,227,0.5,0.13
2016,1,30,20,30,0,0,0,2,3,1000,213,0.6000000000000001,0.13
2016,1,30,21,30,0,0,0,2,3,1000,201,0.7000000000000001,0.13
2016,1,30,22,30,0,0,0,2,3,1000,195,0.7000000000000001,0.13
2016,1,30,23,30,0,0,0,2,2,1000,190,0.7000000000000001,0.13
2016,1,31,0,30,0,0,0,2,2,1000,185,0.7000000000000001,0.13
2016,1,31,1,30,0,0,0,2,2,1000,183,0.6000000000000001,0.13
2016,1,31,2,30,0,0,0,2,2,1000,180,0.4,0.13
2016,1,31,3,30,0,0,0,2,2,1000,175,0.30000000000000004,0.13
2016,1,31,4,30,0,0,0,2,2,1000,167,0.30000000000000004,0.13
2016,1,31,5,30,0,0,0,1,2,1000,157,0.30000000000000004,0.13
2016,1,31,6,30,0,0,0,1,2,1000,147,0.4,0.13
2016,1,31,7,30,0,0,0,1,2,1000,140,0.5,0.13
2016,1,31,8,30,474,40,107,1,2,1000,160,0.6000000000000001,0.13
2016,1,31,9,30,696,61,255,2,3,1000,188,0.6000000000000001,0.13
2016,1,31,10,30,162,163,226,2,4,1000,200,0.7000000000000001,0.13
2016,1,31,11,30,194,200,287,2,4,1000,208,0.7000000000000001,0.13
2016,1,31,12,30,202,209,305,3,5,1000,228,0.9,0.13
2016,1,31,13,30,113,195,246,3,5,1000,246,1,0.13
2016,1,31,14,30,337,140,267,3,5,1000,260,1,0.13
2016,1,31,15,30,296,96,174,2,4,1000,274,0.7000000000000001,0.13
2016,1,31,16,30,392,42,90,1,3,1010,21,0.8,0.13
2016,1,31,17,30,0,0,0,0,1,1010,22,1,0.13
2016,1,31,18,30,0,0,0,0,0,1010,22,1,0.13
2016,1,31,19,30,0,0,0,0,0,1010,18,1,0.13
2016,1,31,20,30,0,0,0,-1,0,1010,27,0.9,0.13
2016,1,31,21,30,0,0,0,-1,0,1010,44,0.9,0.13
2016,1,31,22,30,0,0,0,-2,-1,1010,54,0.9,0.13
2016,1,31,23,30,0,0,0,-2,-1,1010,59,0.9,0.13
2009,2,1,0,30,0,0,0,-2,-1,1010,42,0.8,0.13
2009,2,1,1,30,0,0,0,-2,-2,1010,42,0.8,0.13
2009,2,1,2,30,0,0,0,-2,-2,1010,52,0.7000000000000001,0.13
2009,2,1,3,30,0,0,0,-2,-2,1010,43,0.7000000000000001,0.13
2009,2,1,4,30,0,0,0,-2,-2,1010,34,0.6000000000000001,0.13
2009,2,1,5,30,0,0,0,-2,-1,1010,27,0.7000000000000001,0.13
2009,2,1,6,30,0,0,0,-2,0,1010,38,0.9,0.13
2009,2,1,7,30,0,0,0,-2,0,1010,51,0.9,0.13
2009,2,1,8,30,104,53,68,-2,0,1010,66,0.8,0.13
2009,2,1,9,30,672,66,258,-2,2,1010,102,0.8,0.13
2009,2,1,10,30,784,75,382,-2,4,1010,128,0.7000000000000001,0.13
2009,2,1,11,30,63,193,222,-1,5,1010,137,0.5,0.13
2009,2,1,12,30,331,193,352,0,7,1010,129,0.4,0.13
2009,2,1,13,30,136,199,261,0,8,1010,120,0.30000000000000004,0.13
2009,2,1,14,30,290,150,261,0,7,1010,94,0.4,0.13
2009,2,1,15,30,245,102,168,1,6,1010,84,0.6000000000000001,0.13
2009,2,1,16,30,131,47,64,0,5,1010,75,0.8,0.13
2009,2,1,17,30,0,0,0,0,4,1010,77,0.9,0.13
2009,2,1,18,30,0,0,0,0,4,1010,89,0.9,0.13
2009,2,1,19,30,0,0,0,0,3,1010,109,0.9,0.13
2009,2,1,20,30,0,0,0,-1,3,1010,128,1,0.13
2009,2,1,21,30,0,0,0,-1,3,1010,142,1.1,0.13
2009,2,1,22,30,0,0,0,-1,3,1010,152,1.2000000000000002,0.13
2009,2,1,23,30,0,0,0,-1,3,1010,161,1.2000000000000002,0.13
2009,2,2,0,30,0,0,0,-2,3,1010,163,1.2000000000000002,0.13
2009,2,2,1,30,0,0,0,-2,2,1010,160,1.2000000000000002,0.13
